house_id,street_id,street_name,district_id,district_name,house_number
7348,348,Дружбы,20,Южный,23А
7349,348,Дружбы,20,Южный,24
7350,348,Дружбы,20,Южный,25
7351,348,Дружбы,20,Южный,26
7352,348,Дружбы,20,Южный,27
7353,348,Дружбы,20,Южный,28
7354,348,Дружбы,20,Южный,3
7355,348,Дружбы,20,Южный,30
7356,348,Дружбы,20,Южный,31
7357,348,Дружбы,20,Южный,32
7358,348,Дружбы,20,Южный,33
7359,348,Дружбы,20,Южный,35/1
7360,348,Дружбы,20,Южный,4
7361,348,Дружбы,20,Южный,5
7362,348,Дружбы,20,Южный,6
7363,348,Дружбы,20,Южный,7
7364,348,Дружбы,20,Южный,8
7365,348,Дружбы,20,Южный,9
7366,349,Емельяна Пугачева,22,Восточный-1,12
7367,349,Емельяна Пугачева,22,Восточный-1,15
7368,349,Емельяна Пугачева,22,Восточный-1,17
7369,349,Емельяна Пугачева,22,Восточный-1,25
7370,349,Емельяна Пугачева,22,Восточный-1,26
7371,349,Емельяна Пугачева,22,Восточный-1,4
7372,349,Емельяна Пугачева,22,Восточный-1,44
7373,349,Емельяна Пугачева,22,Восточный-1,5
7374,349,Емельяна Пугачева,22,Восточный-1,6
7375,349,Емельяна Пугачева,22,Восточный-1,7
7376,349,Емельяна Пугачева,22,Восточный-1,9
7377,350,Загира Исмагилова,22,Восточный-1,1
7378,350,Загира Исмагилова,22,Восточный-1,10
7379,350,Загира Исмагилова,22,Восточный-1,11
7380,350,Загира Исмагилова,22,Восточный-1,12
7381,350,Загира Исмагилова,22,Восточный-1,13
7382,350,Загира Исмагилова,22,Восточный-1,14
7383,350,Загира Исмагилова,22,Восточный-1,15/1
7384,350,Загира Исмагилова,22,Восточный-1,16
7385,350,Загира Исмагилова,22,Восточный-1,17
7386,350,Загира Исмагилова,22,Восточный-1,18
7387,350,Загира Исмагилова,22,Восточный-1,19
7388,350,Загира Исмагилова,22,Восточный-1,20
7389,350,Загира Исмагилова,22,Восточный-1,22
7390,350,Загира Исмагилова,22,Восточный-1,23
7391,350,Загира Исмагилова,22,Восточный-1,25
7392,350,Загира Исмагилова,22,Восточный-1,27/1
7393,350,Загира Исмагилова,22,Восточный-1,29
7394,350,Загира Исмагилова,22,Восточный-1,3
7395,350,Загира Исмагилова,22,Восточный-1,31
7396,350,Загира Исмагилова,22,Восточный-1,32/1
7397,350,Загира Исмагилова,22,Восточный-1,33
7398,350,Загира Исмагилова,22,Восточный-1,34
7399,350,Загира Исмагилова,22,Восточный-1,35
7400,350,Загира Исмагилова,22,Восточный-1,36
7401,350,Загира Исмагилова,22,Восточный-1,38
7402,350,Загира Исмагилова,22,Восточный-1,39
7403,350,Загира Исмагилова,22,Восточный-1,40
7404,350,Загира Исмагилова,22,Восточный-1,41
7405,350,Загира Исмагилова,22,Восточный-1,42
7406,350,Загира Исмагилова,22,Восточный-1,43
7407,350,Загира Исмагилова,22,Восточный-1,44
7408,350,Загира Исмагилова,22,Восточный-1,46
7409,350,Загира Исмагилова,22,Восточный-1,49
7410,350,Загира Исмагилова,22,Восточный-1,5
7411,350,Загира Исмагилова,22,Восточный-1,9
7412,351,Зайнаб Биишевой,22,Восточный-1,22
7413,351,Зайнаб Биишевой,22,Восточный-1,23
7414,351,Зайнаб Биишевой,22,Восточный-1,24
7415,351,Зайнаб Биишевой,22,Восточный-1,25
7416,351,Зайнаб Биишевой,22,Восточный-1,26
7417,351,Зайнаб Биишевой,22,Восточный-1,30
7418,351,Зайнаб Биишевой,22,Восточный-1,32
7419,351,Зайнаб Биишевой,22,Восточный-1,36
7420,351,Зайнаб Биишевой,22,Восточный-1,37
7421,351,Зайнаб Биишевой,22,Восточный-1,37/1
7422,351,Зайнаб Биишевой,22,Восточный-1,39
7423,351,Зайнаб Биишевой,22,Восточный-1,40
7424,351,Зайнаб Биишевой,22,Восточный-1,44
7425,351,Зайнаб Биишевой,22,Восточный-1,46
7426,351,Зайнаб Биишевой,22,Восточный-1,48
7427,351,Зайнаб Биишевой,22,Восточный-1,49
7428,351,Зайнаб Биишевой,22,Восточный-1,50/1
7429,351,Зайнаб Биишевой,22,Восточный-1,52
7430,351,Зайнаб Биишевой,22,Восточный-1,54
7431,351,Зайнаб Биишевой,22,Восточный-1,56
7432,351,Зайнаб Биишевой,22,Восточный-1,64
7433,351,Зайнаб Биишевой,22,Восточный-1,9/1
7434,352,Идяш,20,Южный,1
7435,352,Идяш,20,Южный,10
7436,352,Идяш,20,Южный,12
7437,352,Идяш,20,Южный,14
7438,352,Идяш,20,Южный,16
7439,352,Идяш,20,Южный,18
7440,352,Идяш,20,Южный,2
7441,352,Идяш,20,Южный,20
7442,352,Идяш,20,Южный,22
7443,352,Идяш,20,Южный,24
7444,352,Идяш,20,Южный,26
7445,352,Идяш,20,Южный,28
7446,352,Идяш,20,Южный,3
7447,352,Идяш,20,Южный,30
7448,352,Идяш,20,Южный,32
7449,352,Идяш,20,Южный,34
7450,352,Идяш,20,Южный,36
7451,352,Идяш,20,Южный,38
7452,352,Идяш,20,Южный,4
7453,352,Идяш,20,Южный,40
7454,352,Идяш,20,Южный,41
7455,352,Идяш,20,Южный,42
7456,352,Идяш,20,Южный,43
7457,352,Идяш,20,Южный,44
7458,352,Идяш,20,Южный,45
7459,352,Идяш,20,Южный,45/1
7460,352,Идяш,20,Южный,46
7461,352,Идяш,20,Южный,47
7462,352,Идяш,20,Южный,48
7463,352,Идяш,20,Южный,49
7464,352,Идяш,20,Южный,5
7465,352,Идяш,20,Южный,50
7466,352,Идяш,20,Южный,51
7467,352,Идяш,20,Южный,52
7468,352,Идяш,20,Южный,53
7469,352,Идяш,20,Южный,56
7470,352,Идяш,20,Южный,57
7471,352,Идяш,20,Южный,6
7472,352,Идяш,20,Южный,7
7473,352,Идяш,20,Южный,8
7474,352,Идяш,20,Южный,86А
7475,352,Идяш,20,Южный,87
7476,352,Идяш,20,Южный,9
7477,352,Идяш,20,Южный,91
7478,352,Идяш,20,Южный,93
7479,353,Иншара Султанбаева,21,Восточный-2,50
7480,353,Иншара Султанбаева,21,Восточный-2,51
7481,353,Иншара Султанбаева,21,Восточный-2,56
7482,353,Иншара Султанбаева,21,Восточный-2,57
7483,353,Иншара Султанбаева,21,Восточный-2,59
7484,354,Искра,20,Южный,1
7485,354,Искра,20,Южный,10
7486,354,Искра,20,Южный,11
7487,354,Искра,20,Южный,12
7488,354,Искра,20,Южный,13
7489,354,Искра,20,Южный,14
7490,354,Искра,20,Южный,15
7491,354,Искра,20,Южный,16
7492,354,Искра,20,Южный,17
7493,354,Искра,20,Южный,19
7494,354,Искра,20,Южный,2
7495,354,Искра,20,Южный,21
7496,354,Искра,20,Южный,23
7497,354,Искра,20,Южный,25
7498,354,Искра,20,Южный,26
7499,354,Искра,20,Южный,27
7500,354,Искра,20,Южный,3
7501,354,Искра,20,Южный,4
7502,354,Искра,20,Южный,6
7503,354,Искра,20,Южный,7
7504,354,Искра,20,Южный,8
7505,354,Искра,20,Южный,9
7506,355,Ишмурзы Хидиятова,21,Восточный-2,1
7507,355,Ишмурзы Хидиятова,21,Восточный-2,10
7508,355,Ишмурзы Хидиятова,21,Восточный-2,10/1
7509,355,Ишмурзы Хидиятова,21,Восточный-2,11
7510,355,Ишмурзы Хидиятова,21,Восточный-2,13
7511,355,Ишмурзы Хидиятова,21,Восточный-2,14
7512,355,Ишмурзы Хидиятова,21,Восточный-2,15
7513,355,Ишмурзы Хидиятова,21,Восточный-2,15/1
7514,355,Ишмурзы Хидиятова,21,Восточный-2,16
7515,355,Ишмурзы Хидиятова,21,Восточный-2,17
7516,355,Ишмурзы Хидиятова,21,Восточный-2,18
7517,355,Ишмурзы Хидиятова,21,Восточный-2,18/1
7518,355,Ишмурзы Хидиятова,21,Восточный-2,19
7519,355,Ишмурзы Хидиятова,21,Восточный-2,19/1
7520,355,Ишмурзы Хидиятова,21,Восточный-2,19/2
7521,355,Ишмурзы Хидиятова,21,Восточный-2,2
7522,355,Ишмурзы Хидиятова,21,Восточный-2,20
7523,355,Ишмурзы Хидиятова,21,Восточный-2,21
7524,355,Ишмурзы Хидиятова,21,Восточный-2,22
7525,355,Ишмурзы Хидиятова,21,Восточный-2,23
7526,355,Ишмурзы Хидиятова,21,Восточный-2,23/1
7527,355,Ишмурзы Хидиятова,21,Восточный-2,25/1
